dbms	?column?	schemaname	tablename	column	?column?	type	?column?	?column?	?column?	?column?	?column?
postgresql	""	public	ref_d18_ppc_audit	prsi_38	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_39	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_39	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_40	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_40	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_41	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_41	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_42	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_42	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_43	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_43	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_44	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_44	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_45	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_45	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_46	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_46	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_47	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_47	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_48	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_48	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_49	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_49	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	ppc_50	""	double precision	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	prsi_50	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_d18_ppc_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_date	id	""	integer	""	""	""	""	""
postgresql	""	public	ref_date	date	""	date	""	""	""	""	""
postgresql	""	public	ref_date	year	""	smallint	""	""	""	""	""
postgresql	""	public	ref_date	month	""	smallint	""	""	""	""	""
postgresql	""	public	ref_date	day	""	smallint	""	""	""	""	""
postgresql	""	public	ref_date	quarter	""	smallint	""	""	""	""	""
postgresql	""	public	ref_date	week	""	smallint	""	""	""	""	""
postgresql	""	public	ref_date	day_name	""	character varying(9)	""	""	""	""	""
postgresql	""	public	ref_date	month_name	""	character varying(9)	""	""	""	""	""
postgresql	""	public	ref_date	holiday_flag	""	boolean	""	""	""	""	""
postgresql	""	public	ref_date	weekend_flag	""	boolean	""	""	""	""	""
postgresql	""	public	ref_direct_debits	amount	""	double precision	""	""	""	""	""
postgresql	""	public	ref_direct_debits	bankaccount	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_direct_debits	bankname	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_direct_debits	paymentdate	""	bigint	""	""	""	""	""
postgresql	""	public	ref_direct_debits	reference	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_direct_debits	sortcode	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_direct_debits	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lmk_key	""	character varying(500)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	address1	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	address2	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	address3	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	postcode	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	building_reference_number	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	current_energy_rating	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	potential_energy_rating	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	current_energy_efficiency	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	potential_energy_efficiency	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	property_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	built_form	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	inspection_date	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	local_authority	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	constituency	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	county	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lodgement_date	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	transaction_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	environment_impact_current	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	environment_impact_potential	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	energy_consumption_current	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	energy_consumption_potential	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	co2_emissions_current	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	co2_emiss_curr_per_floor_area	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	co2_emissions_potential	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lighting_cost_current	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lighting_cost_potential	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	heating_cost_current	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	heating_cost_potential	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	hot_water_cost_current	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	hot_water_cost_potential	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	total_floor_area	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	energy_tariff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mains_gas_flag	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	floor_level	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	flat_top_storey	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	flat_storey_count	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	main_heating_controls	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	multi_glaze_proportion	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	glazed_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	glazed_area	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	extension_count	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	number_habitable_rooms	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	number_heated_rooms	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	low_energy_lighting	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	number_open_fireplaces	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	hotwater_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	hot_water_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	hot_water_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	floor_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	floor_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	floor_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	windows_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	windows_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	windows_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	walls_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	walls_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	walls_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	secondheat_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	sheating_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	sheating_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	roof_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	roof_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	roof_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheat_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheat_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheat_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheatcont_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheatc_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mainheatc_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lighting_description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lighting_energy_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	lighting_env_eff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	main_fuel	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	wind_turbine_count	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	heat_loss_corridoor	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	unheated_corridor_length	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	floor_height	""	double precision	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	photo_supply	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	solar_water_heating_flag	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	mechanical_ventilation	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	address	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	local_authority_label	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	constituency_label	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_epc_certificates	certificate_hash	""	character varying(3000)	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	lmk_key	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	improvement_item	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	improvement_summary_text	""	character varying(65535)	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	improvement_descr_text	""	character varying(65535)	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	improvement_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_epc_recommendations	improvement_id_text	""	character varying(65535)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	mpan	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	register_id	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	serial_number	""	character varying(20)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	islive	""	boolean	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	effective_from	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	effective_to	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal	estimation_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	mpan	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	register_id	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	serial_number	""	character varying(20)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	islive	""	boolean	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	effective_from	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	effective_to	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	estimation_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_estimates_elec_internal_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	mprn	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	register_id	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	serial_number	""	character varying(20)	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	islive	""	boolean	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	effective_from	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	effective_to	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal	estimation_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	mprn	""	bigint	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	register_id	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	serial_number	""	character varying(20)	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	islive	""	boolean	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	effective_from	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	effective_to	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	estimation_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_estimates_gas_internal_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_historical_weather	postcode	""	character varying(25)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	datetime	""	character varying(50)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	timestamp_local	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_historical_weather	timestamp_utc	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_historical_weather	ts	""	character varying(50)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	timezone	""	character varying(100)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	country_code	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	state_code	""	character varying(10)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	city_name	""	character varying(500)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	city_id	""	character varying(50)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	lat	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	lon	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	station_id	""	character varying(100)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	sources	""	character varying(250)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	rh	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	wind_spd	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	slp	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	h_angle	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	elev_angle	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	azimuth	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	dewpt	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	snow	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	uv	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	wind_dir	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	weather	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	pod	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_historical_weather	vis	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	precip	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	pres	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	temp	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	dhi	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	dni	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	ghi	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	solar_rad	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather	clouds	""	double precision	""	""	""	""	""
postgresql	""	public	ref_historical_weather_audit	postcode	""	character varying(25)	""	""	""	""	""
